id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic	is_single_gene_operon	operon_size	tu_id	other_genes_in_operon
G6624	ymgE	"[""ymgE"", ""tag"", ""b1195"", ""ECK1183""]"	1244728.0	1244982.0	+	"[""G6624_RNA""]"	False	True	1.0	TU0-13176[c]	
G6625	ycgY	"[""ycgY"", ""b1196"", ""ECK1184""]"	1245160.0	1245600.0	+	"[""G6625_RNA""]"	False	True	1.0	TU0-13177[c]	
G6628	dhaR	"[""dhaR"", ""ycgU"", ""b1201"", ""ECK1189""]"	1251066.0	1252985.0	+	"[""G6628_RNA""]"	False	True	1.0	TU0-7962[c]	
G6629	ycgV	"[""ycgV"", ""b1202"", ""ECK1190""]"	1253085.0	1255952.0	-	"[""G6629_RNA""]"	False	True	1.0	TU0-13178[c]	
G6631	ychS	"[""ychS"", ""b1228"", ""ECK1222""]"	1286709.0	1286984.0	+	"[""G6631_RNA""]"	False	True	1.0	TU0-13180[c]	
G6638	yciT	"[""yciT"", ""deoT"", ""b1284"", ""ECK1279""]"	1343597.0	1344346.0	-	"[""G6638_RNA""]"	False	True	1.0	TU0-42448[c]	
G6640	yciW	"[""yciW"", ""b1287"", ""ECK1282""]"	1348980.0	1350107.0	-	"[""G6640_RNA""]"	False	True	1.0	TU0-13203[c]	
G6641	ycjD	"[""ycjD"", ""b1289"", ""ECK1284""]"	1351407.0	1351760.0	-	"[""G6641_RNA""]"	False	True	1.0	TU0-13205[c]	
G6642	ymjA	"[""ymjA"", ""b1295"", ""ECK1290""]"	1357423.0	1357668.0	-	"[""G6642_RNA""]"	False	True	1.0	TU0-13207[c]	
G6658	ycjW	"[""ycjW"", ""b1320"", ""ECK1316""]"	1382963.0	1383961.0	-	"[""G6658_RNA""]"	False	True	1.0	TU0-8695[c]	
G6660	tpx	"[""tpx"", ""yzzJ"", ""b1324"", ""ECK1320""]"	1388305.0	1388811.0	-	"[""G6660_RNA""]"	False	True	1.0	TU544[c]	
G6663	ycjY	"[""ycjY"", ""b1327"", ""ECK1324""]"	1390933.0	1391853.0	-	"[""G6663_RNA""]"	False	True	1.0	TU0-13216[c]	
G6664	pgrR	"[""pgrR"", ""ycjZ"", ""b1328"", ""ECK1325""]"	1391991.0	1392890.0	+	"[""G6664_RNA""]"	False	True	1.0	TU0-13217[c]	
G6665	mppA	"[""mppA"", ""ynaH"", ""b1329"", ""ECK1326""]"	1393227.0	1394840.0	+	"[""G6665_RNA""]"	False	True	1.0	TU0-13218[c]	
G6666	ynaI	"[""ynaI"", ""b1330"", ""ECK1327""]"	1394891.0	1395922.0	-	"[""G6666_RNA""]"	False	True	1.0	TU0-8636[c]	
G6667	insH4	"[""insH4"", ""trs5-4"", ""yi52_4"", ""b1331"", ""ECK0261""]"	1396112.0	1397092.0	+	"[""G6667_RNA""]"	False	True	1.0	TU0-13219[c]	
G6668	ynaJ	"[""ynaJ"", ""b1332"", ""ECK1328""]"	1397365.0	1397622.0	+	"[""G6668_RNA""]"	False	True	1.0	TU0-13220[c]	
G6671	abgR	"[""abgR"", ""b1339"", ""ECK1335""]"	1404741.0	1405649.0	+	"[""G6671_RNA""]"	False	True	1.0	TU0-8760[c]	
G6672	smrA	"[""smrA"", ""ydaL"", ""b1340"", ""ECK1337""]"	1405979.0	1406542.0	+	"[""G6672_RNA""]"	False	True	1.0	TU0-8696[c]	
G6673	dgcM	"[""dgcM"", ""ydaM"", ""b1341"", ""ECK1338""]"	1406563.0	1407795.0	-	"[""G6673_RNA""]"	False	True	1.0	TU0-8697[c]	
G6675	ttcA	"[""ttcA"", ""ydaO"", ""b1344"", ""ECK1341""]"	1411013.0	1411948.0	-	"[""G6675_RNA""]"	False	True	1.0	TU0-13225[c]	
G6680	racR	"[""racR"", ""rarC"", ""ydaR"", ""b1356"", ""ECK1354""]"	1419765.0	1420241.0	-	"[""G6680_RNA""]"	False	True	1.0	TU0-13230[c]	
G6691	ynaA	"[""ynaA"", ""tmpR"", ""b1368"", ""ECK1365""]"	1426454.0	1427482.0	+	"[""G6691_RNA""]"	False	True	1.0	TU0-13235[c]	
G6693	insH5	"[""insH5"", ""yi52_5"", ""trs5-5"", ""b1370"", ""ECK0261""]"	1427746.0	1428726.0	-	"[""G6693_RNA""]"	False	True	1.0	TU0-8834[c]	
G6697	pinR	"[""pinR"", ""ynaD"", ""b1374"", ""ECK1369""]"	1433084.0	1433674.0	-	"[""G6697_RNA""]"	False	True	1.0	TU0-13237[c]	
G6698	ynaE	"[""ynaE"", ""b1375"", ""ECK1370""]"	1433991.0	1434224.0	-	"[""G6698_RNA""]"	False	True	1.0	TU0-13238[c]	
G6699	uspF	"[""uspF"", ""yzzL"", ""ynaF"", ""UP03"", ""b1376"", ""ECK1371""]"	1435185.0	1435619.0	-	"[""G6699_RNA""]"	False	True	1.0	TU0-13239[c]	
G6700	ompN	"[""ompN"", ""ynaG"", ""b1377"", ""ECK1372""]"	1435760.0	1436893.0	-	"[""G6700_RNA""]"	False	True	1.0	TU0-13240[c]	
G6702	hslJ	"[""hslJ"", ""ydbI"", ""b1379"", ""ECK1376""]"	1441321.0	1441743.0	-	"[""G6702_RNA""]"	False	True	1.0	TU0-13241[c]	
G6706	feaR	"[""feaR"", ""ydbM"", ""maoX"", ""maoB"", ""b1384"", ""ECK1381""]"	1446378.0	1447283.0	-	"[""G6706_RNA""]"	False	True	1.0	TU0-42547[c]	
G6708	paaZ	"[""paaZ"", ""ydbN"", ""maoC"", ""b1387"", ""ECK1384""]"	1451597.0	1453642.0	-	"[""G6708_RNA""]"	False	True	1.0	TU4[c]	
G6725	insI2	"[""insI2"", ""tra8-2"", ""b1404"", ""ECK0258""]"	1469358.0	1470509.0	+	"[""G6725_RNA""]"	False	True	1.0	TU0-13246[c]	
G6731	azoR	"[""azoR"", ""acpD"", ""b1412"", ""ECK1405""]"	1482255.0	1482860.0	-	"[""G6731_RNA""]"	False	True	1.0	TU0-42461[c]	
G6732	hrpA	"[""hrpA"", ""b1413"", ""ECK1406""]"	1483061.0	1486963.0	+	"[""G6732_RNA""]"	False	True	1.0	TU0-13251[c]	
G6736	mokB	"[""mokB"", ""b1420"", ""ECK1413""]"	1491962.0	1492129.0	-	"[""G6736_RNA""]"	False	True	1.0	TU0-13256[c]	
G6737	ydcI	"[""ydcI"", ""b1422"", ""ECK1416""]"	1494148.0	1495071.0	-	"[""G6737_RNA""]"	False	True	1.0	TU0-8700[c]	
G6738	ydcJ	"[""ydcJ"", ""b1423"", ""ECK1417""]"	1495288.0	1496631.0	+	"[""G6738_RNA""]"	False	True	1.0	TU0-13258[c]	
G6741	ydcK	"[""ydcK"", ""b1428"", ""ECK1421""]"	1499469.0	1500449.0	-	"[""G6741_RNA""]"	False	True	1.0	TU0-8701[c]	
G6742	ydcL	"[""ydcL"", ""b1431"", ""ECK1424""]"	1502457.0	1503125.0	+	"[""G6742_RNA""]"	False	True	1.0	TU0-13261[c]	
G6743	insQ	"[""insQ"", ""ydcM"", ""tnpB"", ""b1432"", ""ECK1426""]"	1503657.0	1504865.0	+	"[""G6743_RNA""]"	False	True	1.0	TU0-14243[c]	
G6744	ydcO	"[""ydcO"", ""b1433"", ""ECK1427""]"	1504905.0	1506080.0	-	"[""G6744_RNA""]"	False	True	1.0	TU0-8702[c]	
G6745	sutR	"[""sutR"", ""ydcN"", ""b1434"", ""ECK1428""]"	1506172.0	1506708.0	+	"[""G6745_RNA""]"	False	True	1.0	TU0-13264[c]	
G6747	yncJ	"[""yncJ"", ""b1436"", ""ECK1430""]"	1508834.0	1509064.0	-	"[""G6747_RNA""]"	False	True	1.0	TU0-14242[c]	
G6750	ydcR	"[""ydcR"", ""b1439"", ""ECK1433""]"	1510003.0	1511409.0	+	"[""G6750_RNA""]"	False	True	1.0	TU0-13267[c]	
G6755	patD	"[""patD"", ""prr"", ""ydcW"", ""b1444"", ""ECK1438""]"	1515578.0	1517002.0	+	"[""G6755_RNA""]"	False	True	1.0	TU0-13268[c]	
G6756	ortT	"[""ortT"", ""ydcX"", ""b1445"", ""ECK1439""]"	1517389.0	1517562.0	+	"[""G6756_RNA""]"	False	True	1.0	TU0-13269[c]	
G6757	ydcY	"[""ydcY"", ""b1446"", ""ECK1440""]"	1517648.0	1517881.0	+	"[""G6757_RNA""]"	False	True	1.0	TU0-13270[c]	
G6760	curA	"[""curA"", ""yncB"", ""b1449"", ""ECK1443""]"	1519027.0	1520064.0	+	"[""G6760_RNA""]"	False	True	1.0	TU0-13272[c]	
G6761	mcbR	"[""mcbR"", ""yncC"", ""b1450"", ""ECK1444""]"	1520262.0	1520927.0	+	"[""G6761_RNA""]"	False	True	1.0	TU0-13273[c]	
G6762	pqqU	"[""pqqU"", ""yncD"", ""b1451"", ""ECK1445""]"	1520963.0	1523065.0	-	"[""G6762_RNA""]"	False	True	1.0	TU0-8637[c]	
G6763	yncE	"[""yncE"", ""b1452"", ""ECK1446""]"	1523307.0	1524368.0	+	"[""G6763_RNA""]"	False	True	1.0	TU0-8638[c]	
G6765	yncG	"[""yncG"", ""b1454"", ""ECK1448""]"	1526247.0	1526864.0	+	"[""G6765_RNA""]"	False	True	1.0	TU0-13274[c]	
G6766	yncH	"[""yncH"", ""b1455"", ""ECK1449""]"	1526940.0	1527152.0	+	"[""G6766_RNA""]"	False	True	1.0	TU0-13275[c]	
G6769	yddH	"[""yddH"", ""b1462"", ""ECK1456""]"	1533282.0	1533851.0	-	"[""G6769_RNA""]"	False	True	1.0	TU0-8703[c]	
G6770	nhoA	"[""nhoA"", ""yddI"", ""b1463"", ""ECK1457""]"	1534024.0	1534869.0	+	"[""G6770_RNA""]"	False	True	1.0	TU0-8818[c]	
G6774	yddM	"[""yddM"", ""b1477"", ""ECK1471""]"	1552398.0	1552682.0	-	"[""G6774_RNA""]"	False	True	1.0	TU0-13285[c]	
G6775	adhP	"[""adhP"", ""yddN"", ""b1478"", ""ECK1472""]"	1552828.0	1553838.0	-	"[""G6775_RNA""]"	False	True	1.0	TU0-13286[c]	
G6785	digH	"[""digH"", ""yddW"", ""b1491"", ""ECK1485""]"	1567504.0	1568823.0	-	"[""G6785_RNA""]"	False	True	1.0	TU0-13288[c]	
G6787	ydeM	"[""ydeM"", ""b1497"", ""ECK1491""]"	1579633.0	1580790.0	-	"[""G6787_RNA""]"	False	True	1.0	TU0-13291[c]	
G6788	ydeN	"[""ydeN"", ""b1498"", ""ECK1492""]"	1580842.0	1582524.0	-	"[""G6788_RNA""]"	False	True	1.0	TU0-13292[c]	
G6791	ydeP	"[""ydeP"", ""b1501"", ""ECK1494""]"	1584207.0	1586486.0	-	"[""G6791_RNA""]"	False	True	1.0	TU0-7741[c]	
G6792	ydeQ	"[""ydeQ"", ""b1502"", ""ECK1495""]"	1586820.0	1587734.0	-	"[""G6792_RNA""]"	False	True	1.0	TU0-13293[c]	
G6807	yneE	"[""yneE"", ""b1520"", ""ECK1513""]"	1608108.0	1609022.0	-	"[""G6807_RNA""]"	False	True	1.0	TU0-13301[c]	
G6808	dgcF	"[""dgcF"", ""yneF"", ""b1522"", ""ECK1515""]"	1610907.0	1611854.0	-	"[""G6808_RNA""]"	False	True	1.0	TU0-13302[c]	
G6811	sad	"[""sad"", ""yneI"", ""b1525"", ""ECK1518""]"	1613315.0	1614703.0	-	"[""G6811_RNA""]"	False	True	1.0	TU0-13304[c]	
G6812	ptrR	"[""ptrR"", ""yneJ"", ""b1526"", ""ECK1519""]"	1614804.0	1615685.0	+	"[""G6812_RNA""]"	False	True	1.0	TU0-13305[c]	
G6813	yneK	"[""yneK"", ""b1527"", ""ECK1520""]"	1615763.0	1616878.0	+	"[""G6813_RNA""]"	False	True	1.0	TU0-13306[c]	
G6814	rspR	"[""rspR"", ""ydfH"", ""b1540"", ""ECK1533""]"	1628352.0	1629038.0	+	"[""G6814_RNA""]"	False	True	1.0	TU0-13311[c]	
G6815	ydfZ	"[""ydfZ"", ""b1541"", ""ECK1534""]"	1629215.0	1629418.0	+	"[""G6815_RNA""]"	False	True	1.0	TU0-13312[c]	
G6816	ydfI	"[""ydfI"", ""b1542"", ""ECK1535""]"	1629453.0	1630913.0	-	"[""G6816_RNA""]"	False	True	1.0	TU0-13313[c]	
G6817	ydfJ	"[""ydfJ"", ""ydfJ_2"", ""b1543"", ""ECK1536""]"	1631002.0	1632285.0	-	"[""G6817_RNA""]"	False	True	1.0	TU0-13314[c]	
G6819	pinQ	"[""pinQ"", ""ydfL"", ""b1545"", ""ECK1538""]"	1633622.0	1634212.0	+	"[""G6819_RNA""]"	False	True	1.0	TU0-13316[c]	
G6823	gnsB	"[""gnsB"", ""ydfY"", ""b1550"", ""ECK1544""]"	1637609.0	1637782.0	-	"[""G6823_RNA""]"	False	True	1.0	TU0-13319[c]	
G6824	ynfN	"[""ynfN"", ""b1551"", ""ECK1545""]"	1637954.0	1638109.0	-	"[""G6824_RNA""]"	False	True	1.0	TU0-13320[c]	
G6825	cspI	"[""cspI"", ""cspJ"", ""b1552"", ""ECK1546""]"	1638455.0	1638667.0	-	"[""G6825_RNA""]"	False	True	1.0	TU0-42493[c]	
G6832	ydfV	"[""ydfV"", ""b1565"", ""ECK1559""]"	1645897.0	1646202.0	+	"[""G6832_RNA""]"	False	True	1.0	TU0-13326[c]	
G6833	flxA	"[""flxA"", ""b1566"", ""ECK1560""]"	1646405.0	1646737.0	+	"[""G6833_RNA""]"	False	True	1.0	TU0-1501[c]	
G6840	ynfA	"[""ynfA"", ""b1582"", ""ECK1577""]"	1655347.0	1655673.0	-	"[""G6840_RNA""]"	False	True	1.0	TU0-13334[c]	
G6843	ynfC	"[""ynfC"", ""b1585"", ""ECK1580""]"	1656747.0	1657457.0	-	"[""G6843_RNA""]"	False	True	1.0	TU0-8639[c]	
G6844	ynfD	"[""ynfD"", ""b1586"", ""ECK1581""]"	1657565.0	1657870.0	+	"[""G6844_RNA""]"	False	True	1.0	TU0-13336[c]	
G6851	bidA	"[""bidA"", ""ynfK"", ""b1593"", ""ECK1588""]"	1666524.0	1667219.0	-	"[""G6851_RNA""]"	False	True	1.0	TU0-13338[c]	
G6853	ynfL	"[""ynfL"", ""b1595"", ""ECK1590""]"	1668699.0	1669592.0	-	"[""G6853_RNA""]"	False	True	1.0	TU0-13340[c]	
G6854	ynfM	"[""ynfM"", ""yzyC"", ""b1596"", ""ECK1591""]"	1669699.0	1670952.0	+	"[""G6854_RNA""]"	False	True	1.0	TU0-13341[c]	
G6855	asr	"[""asr"", ""b1597"", ""ECK1592""]"	1671376.0	1671684.0	+	"[""G6855_RNA""]"	False	True	1.0	TU0-1701[c]	
G6856	ydgD	"[""ydgD"", ""b1598"", ""ECK1593""]"	1671960.0	1672781.0	+	"[""G6856_RNA""]"	False	True	1.0	TU0-13342[c]	
G6860	ydgH	"[""ydgH"", ""b1604"", ""ECK1599""]"	1678427.0	1679371.0	+	"[""G6860_RNA""]"	False	True	1.0	TU0-13344[c]	
G6863	ydgC	"[""ydgC"", ""b1607"", ""ECK1602""]"	1681695.0	1682030.0	-	"[""G6863_RNA""]"	False	True	1.0	TU0-8707[c]	
G6865	ydgA	"[""ydgA"", ""b1614"", ""ECK1609""]"	1689852.0	1691360.0	+	"[""G6865_RNA""]"	False	True	1.0	TU0-13348[c]	
G6867	uidR	"[""uidR"", ""gusR"", ""b1618"", ""ECK1613""]"	1696462.0	1697052.0	-	"[""G6867_RNA""]"	False	True	1.0	TU0-5082[c]	
G6868	ydgJ	"[""ydgJ"", ""b1624"", ""ECK1619""]"	1703268.0	1704308.0	-	"[""G6868_RNA""]"	False	True	1.0	TU0-8708[c]	
G6869	cnu	"[""cnu"", ""ydgT"", ""b1625"", ""ECK1621""]"	1704949.0	1705164.0	+	"[""G6869_RNA""]"	False	True	1.0	TU0-13352[c]	
G6878	gstA	"[""gstA"", ""gst"", ""b1635"", ""ECK1631""]"	1714377.0	1714982.0	+	"[""G6878_RNA""]"	False	True	1.0	TU0-13353[c]	
G6879	pdxY	"[""pdxY"", ""ydgS"", ""b1636"", ""ECK1632""]"	1715026.0	1715889.0	-	"[""G6879_RNA""]"	False	True	1.0	TU0-14496[c]	
G6881	slyB	"[""slyB"", ""b1641"", ""ECK1637""]"	1719876.0	1720343.0	+	"[""G6881_RNA""]"	False	True	1.0	TU0-7802[c]	
G6882	slyA	"[""slyA"", ""b1642"", ""ECK1638""]"	1720390.0	1720824.0	-	"[""G6882_RNA""]"	False	True	1.0	TU0-8511[c]	
G6887	ydhF	"[""ydhF"", ""b1647"", ""ECK1643""]"	1724736.0	1725632.0	-	"[""G6887_RNA""]"	False	True	1.0	TU0-13357[c]	
G6888	ydhL	"[""ydhL"", ""b1648"", ""ECK1644""]"	1725681.0	1725920.0	-	"[""G6888_RNA""]"	False	True	1.0	TU0-13358[c]	
G6889	nemR	"[""nemR"", ""ydhM"", ""b1649"", ""ECK1645""]"	1726023.0	1726622.0	+	"[""G6889_RNA""]"	False	True	1.0	TU0-14351[c]	
G6890	nemA	"[""nemA"", ""ydhN"", ""b1650"", ""ECK1646""]"	1726659.0	1727756.0	+	"[""G6890_RNA""]"	False	True	1.0	TU0-14352[c]	
G6893	ydhP	"[""ydhP"", ""b1657"", ""ECK1653""]"	1736121.0	1737290.0	-	"[""G6893_RNA""]"	False	True	1.0	TU0-8332[c]	
G6894	ydhQ	"[""ydhQ"", ""b1664"", ""ECK1660""]"	1744871.0	1746127.0	-	"[""G6894_RNA""]"	False	True	1.0	TU0-8709[c]	
G6895	ydhR	"[""ydhR"", ""b1667"", ""ECK1663""]"	1746700.0	1747005.0	+	"[""G6895_RNA""]"	False	True	1.0	TU0-13361[c]	
G6896	ydhS	"[""ydhS"", ""b1668"", ""ECK1664""]"	1747131.0	1748735.0	+	"[""G6896_RNA""]"	False	True	1.0	TU0-13362[c]	
G6914	ydiK	"[""ydiK"", ""b1688"", ""ECK1685""]"	1769074.0	1770186.0	+	"[""G6914_RNA""]"	False	True	1.0	TU0-13369[c]	
G6915	ydiL	"[""ydiL"", ""b1689"", ""ECK1687""]"	1770615.0	1770971.0	+	"[""G6915_RNA""]"	False	True	1.0	TU0-13371[c]	
G6916	ydiM	"[""ydiM"", ""b1690"", ""ECK1688""]"	1771071.0	1772285.0	+	"[""G6916_RNA""]"	False	True	1.0	TU0-13372[c]	
G6919	ydiP	"[""ydiP"", ""b1696"", ""ECK1694""]"	1778390.0	1779301.0	-	"[""G6919_RNA""]"	False	True	1.0	TU0-8710[c]	
G6925	rflP	"[""rflP"", ""ydiV"", ""b1707"", ""ECK1705""]"	1791307.0	1792020.0	-	"[""G6925_RNA""]"	False	True	1.0	TU0-13377[c]	
G6928	ydiY	"[""ydiY"", ""b1722"", ""ECK1720""]"	1805325.0	1806083.0	-	"[""G6928_RNA""]"	False	True	1.0	TU0-41842[c]	
G6929	ydiZ	"[""ydiZ"", ""b1724"", ""ECK1722""]"	1807400.0	1807690.0	+	"[""G6929_RNA""]"	False	True	1.0	TU0-13381[c]	
G6930	yniA	"[""yniA"", ""b1725"", ""ECK1723""]"	1807796.0	1808656.0	+	"[""G6930_RNA""]"	False	True	1.0	TU0-13382[c]	
G6931	yniB	"[""yniB"", ""b1726"", ""ECK1724""]"	1808697.0	1809233.0	-	"[""G6931_RNA""]"	False	True	1.0	TU0-8640[c]	
G6933	ydjM	"[""ydjM"", ""b1728"", ""ECK1726""]"	1810211.0	1810801.0	+	"[""G6933_RNA""]"	False	True	1.0	TU0-8261[c]	
G6935	ydjO	"[""ydjO"", ""b1730"", ""ECK1728""]"	1812329.0	1813132.0	-	"[""G6935_RNA""]"	False	True	1.0	TU0-13385[c]	
G6936	cedA	"[""cedA"", ""ydjP"", ""b1731"", ""ECK1729""]"	1813421.0	1813663.0	-	"[""G6936_RNA""]"	False	True	1.0	TU781[c]	
G6937	cho	"[""cho"", ""ydjQ"", ""b1741"", ""ECK1739""]"	1823515.0	1824402.0	+	"[""G6937_RNA""]"	False	True	1.0	TU0-8267[c]	
G6938	ves	"[""ves"", ""ydjR"", ""b1742"", ""ECK1740""]"	1824362.0	1824937.0	-	"[""G6938_RNA""]"	False	True	1.0	TU0-7361[c]	
G6939	spy	"[""spy"", ""b1743"", ""ECK1741""]"	1825140.0	1825625.0	-	"[""G6939_RNA""]"	False	True	1.0	TU-8381[c]	
G6953	ynjF	"[""ynjF"", ""b1758"", ""ECK1756""]"	1840783.0	1841403.0	-	"[""G6953_RNA""]"	False	True	1.0	TU0-8641[c]	
G6955	ynjH	"[""ynjH"", ""b1760"", ""ECK1758""]"	1841863.0	1842135.0	-	"[""G6955_RNA""]"	False	True	1.0	TU0-14800[c]	
G6956	ynjI	"[""ynjI"", ""b1762"", ""ECK1760""]"	1843831.0	1844871.0	-	"[""G6956_RNA""]"	False	True	1.0	TU0-13390[c]	
G6957	ydjF	"[""ydjF"", ""b1770"", ""ECK1768""]"	1854096.0	1854854.0	-	"[""G6957_RNA""]"	False	True	1.0	TU0-13393[c]	
G6964	yeaC	"[""yeaC"", ""b1777"", ""ECK1775""]"	1861702.0	1861974.0	-	"[""G6964_RNA""]"	False	True	1.0	TU0-13395[c]	
G6966	yeaD	"[""yeaD"", ""yzzQ"", ""b1780"", ""ECK1778""]"	1863850.0	1864734.0	+	"[""G6966_RNA""]"	False	True	1.0	TU0-13398[c]	
G6968	mipA	"[""mipA"", ""yeaF"", ""b1782"", ""ECK1780""]"	1865726.0	1866472.0	-	"[""G6968_RNA""]"	False	True	1.0	TU0-13400[c]	
G6971	cdgI	"[""cdgI"", ""yeaI"", ""b1785"", ""ECK1783""]"	1870385.0	1871860.0	+	"[""G6971_RNA""]"	False	True	1.0	TU0-13401[c]	
G6974	yoaI	"[""yoaI"", ""b1788"", ""ECK1786""]"	1874078.0	1874182.0	-	"[""G6974_RNA""]"	False	True	1.0	TU0-8646[c]	
G6975	yeaL	"[""yeaL"", ""b1789"", ""ECK1787""]"	1874352.0	1874798.0	+	"[""G6975_RNA""]"	False	True	1.0	TU0-8712[c]	
G6976	nimR	"[""nimR"", ""yeaM"", ""b1790"", ""ECK1788""]"	1874755.0	1875576.0	-	"[""G6976_RNA""]"	False	True	1.0	TU0-8713[c]	
G6978	yeaO	"[""yeaO"", ""b1792"", ""ECK1790""]"	1876909.0	1877256.0	+	"[""G6978_RNA""]"	False	True	1.0	TU0-13405[c]	
G6979	yoaF	"[""yoaF"", ""b1793"", ""ECK1791""]"	1877278.0	1877532.0	-	"[""G6979_RNA""]"	False	True	1.0	TU0-8644[c]	
G6981	yeaQ	"[""yeaQ"", ""b1795"", ""ECK1793""]"	1879007.0	1879255.0	-	"[""G6981_RNA""]"	False	True	1.0	TU0-13406[c]	
G6985	dmlR	"[""dmlR"", ""yeaT"", ""b1799"", ""ECK1797""]"	1880886.0	1881809.0	-	"[""G6985_RNA""]"	False	True	1.0	TU0-13409[c]	
G6989	yeaX	"[""yeaX"", ""b1803"", ""ECK1801""]"	1885845.0	1886810.0	+	"[""G6989_RNA""]"	False	True	1.0	TU0-13412[c]	
G6992	yoaA	"[""yoaA"", ""b1808"", ""ECK1806""]"	1891325.0	1893235.0	-	"[""G6992_RNA""]"	False	True	1.0	TU0-13414[c]	
G6993	yoaB	"[""yoaB"", ""b1809"", ""ECK1807""]"	1893367.0	1893711.0	+	"[""G6993_RNA""]"	False	True	1.0	TU0-13415[c]	
G6994	yoaC	"[""yoaC"", ""b1810"", ""ECK1808""]"	1894133.0	1894432.0	+	"[""G6994_RNA""]"	False	True	1.0	TU0-13416[c]	
G6995	yoaH	"[""yoaH"", ""b1811"", ""ECK1809""]"	1894552.0	1894731.0	-	"[""G6995_RNA""]"	False	True	1.0	TU0-8645[c]	
G6996	pdeD	"[""pdeD"", ""yoaD"", ""b1815"", ""ECK1813""]"	1898427.0	1900025.0	+	"[""G6996_RNA""]"	False	True	1.0	TU0-13418[c]	
G6997	yoaE	"[""yoaE"", ""b1816"", ""ECK1814""]"	1900029.0	1901585.0	-	"[""G6997_RNA""]"	False	True	1.0	TU0-8643[c]	
G6998	yobD	"[""yobD"", ""b1820"", ""ECK1818""]"	1904801.0	1905259.0	+	"[""G6998_RNA""]"	False	True	1.0	TU0-13419[c]	
G7001	yebO	"[""yebO"", ""b1825"", ""ECK1823""]"	1908261.0	1908548.0	-	"[""G7001_RNA""]"	False	True	1.0	TU0-13423[c]	
G7002	mgrB	"[""mgrB"", ""yobG"", ""b1826"", ""ECK1824""]"	1908623.0	1908766.0	-	"[""G7002_RNA""]"	False	True	1.0	TU0-2447[c]	
G7003	kdgR	"[""kdgR"", ""yebP"", ""b1827"", ""ECK1826""]"	1909308.0	1910099.0	-	"[""G7003_RNA""]"	False	True	1.0	TU0-8841[c]	
G7004	yebQ	"[""yebQ"", ""b1828"", ""ECK1827""]"	1910276.0	1911649.0	+	"[""G7004_RNA""]"	False	True	1.0	TU0-8715[c]	
G7005	msrC	"[""msrC"", ""yebR"", ""b1832"", ""ECK1831""]"	1915631.0	1916128.0	-	"[""G7005_RNA""]"	False	True	1.0	TU0-13426[c]	
G7009	yebV	"[""yebV"", ""b1836"", ""ECK1835""]"	1921780.0	1922016.0	+	"[""G7009_RNA""]"	False	True	1.0	TU0-13429[c]	
G7010	yebW	"[""yebW"", ""b1837"", ""ECK1836""]"	1922121.0	1922312.0	+	"[""G7010_RNA""]"	False	True	1.0	TU0-13430[c]	
G7017	znuA	"[""znuA"", ""yzzP"", ""yebL"", ""b1857"", ""ECK1858""]"	1941651.0	1942583.0	-	"[""G7017_RNA""]"	False	True	1.0	TU0-4642[c]	
G7026	yecT	"[""yecT"", ""b1877"", ""ECK1878""]"	1961972.0	1962460.0	+	"[""G7026_RNA""]"	False	True	1.0	TU0-13445[c]	
G7031	uspC	"[""uspC"", ""yecG"", ""b1895"", ""ECK1894""]"	1979753.0	1980181.0	+	"[""G7031_RNA""]"	False	True	1.0	TU0-8535[c]	
G7033	ftnB	"[""ftnB"", ""yecI"", ""b1902"", ""ECK1900""]"	1986925.0	1987428.0	+	"[""G7033_RNA""]"	False	True	1.0	TU-8438[c]	
G7035	yecR	"[""yecR"", ""b1904"", ""ECK1903""]"	1988222.0	1988545.0	+	"[""G7035_RNA""]"	False	True	1.0	TU-8399[c]	
G7036	yecH	"[""yecH"", ""b1906"", ""ECK1905""]"	1989251.0	1989490.0	-	"[""G7036_RNA""]"	False	True	1.0	TU0-8717[c]	
G7039	tcyJ	"[""tcyJ"", ""yzzR"", ""ssi7"", ""fliY"", ""b1920"", ""ECK1919""]"	1999585.0	2000385.0	-	"[""G7039_RNA""]"	False	True	1.0	TU0-14515[c]	
G7040	yedL	"[""yedL"", ""b1932"", ""ECK1931""]"	2010600.0	2011079.0	+	"[""G7040_RNA""]"	False	True	1.0	TU0-13457[c]	
G7045	dsrB	"[""dsrB"", ""b1952"", ""ECK1950""]"	2024635.0	2024823.0	-	"[""G7045_RNA""]"	False	True	1.0	TU0-8789[c]	
G7046	yodD	"[""yodD"", ""b1953"", ""ECK1951""]"	2024986.0	2025213.0	+	"[""G7046_RNA""]"	False	True	1.0	TU0-8648[c]	
G7047	dsrA	"[""dsrA"", ""b1954"", ""ECK1952""]"	2025223.0	2025313.0	-	"[""DSRA-RNA""]"	False	True	1.0	TU0-8788[c]	
G7048	yedP	"[""yedP"", ""b1955"", ""ECK1953""]"	2025511.0	2026326.0	+	"[""G7048_RNA""]"	False	True	1.0	TU0-8720[c]	
G7050	yodC	"[""yodC"", ""b1957"", ""ECK1955""]"	2028188.0	2028370.0	-	"[""G7050_RNA""]"	False	True	1.0	TU0-13461[c]	
G7055	hchA	"[""hchA"", ""yzzC"", ""yedU"", ""b1967"", ""ECK1963""]"	2035835.0	2036686.0	+	"[""G7055_RNA""]"	False	True	1.0	TU0-13466[c]	
